ID	STATUS	CHEBI_ACCESSION	SOURCE	PARENT_ID	NAME	DEFINITION	MODIFIED_ON	CREATED_BY	STAR
6738	60880	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6739	28261	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6740	29123	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6741	15994	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6742	18020	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6743	17865	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6744	16424	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6745	57355	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6746	15372	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6747	58088	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6748	57936	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6749	58528	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6750	24636	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6751	58600	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6752	50776	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6753	16797	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6754	36234	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6755	16947	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6756	57495	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6757	15421	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6758	57642	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6759	1665	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6760	52326	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6761	27466	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6762	29101	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6763	1156	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6764	27403	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6765	2700	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6766	24757	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6767	7565	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6768	28099	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6769	33569	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6770	17103	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6771	58121	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6772	57945	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6773	57538	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6774	28648	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6775	33190	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6776	30807	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6777	18202	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6778	33270	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6779	57767	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6780	58759	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6781	57255	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6782	15786	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6783	57335	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6784	58469	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6785	58190	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6786	29919	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6787	58165	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6788	58471	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6789	28095	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6790	28494	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6791	16827	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6792	15355	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6793	18021	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6794	50728	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6795	15765	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6796	58695	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6797	18364	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6798	57967	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6799	17378	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6800	57895	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6801	29103	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6802	57315	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6803	55404	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6804	29025	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6805	18303	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6806	16988	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6807	18276	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6808	49016	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6809	58282	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6810	17167	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6811	17173	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6812	32682	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6813	35422	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6814	30913	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6815	16928	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6816	2710	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6817	17002	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6818	31997	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6819	58130	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6820	52386	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6821	33094	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6822	16066	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6823	28823	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6824	17992	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6825	36713	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6826	17536	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6827	60377	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6828	597326	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6829	57923	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6830	60050	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6831	17268	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6832	57308	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6834	16469	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6835	28955	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6836	2076	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6837	15982	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6838	57444	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6839	30864	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6840	16870	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6841	57737	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6842	18050	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6843	36655	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6844	28528	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6845	37451	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6846	30089	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6847	16169	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6848	16244	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6849	7725	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6850	16953	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6851	58543	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6852	17780	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6853	58828	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6854	17311	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6855	16007	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6856	57632	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6857	57376	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6858	27435	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6859	57466	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6860	58923	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6861	57973	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6862	28391	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6863	29105	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6864	49575	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6865	16480	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6866	57309	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6867	29985	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6868	15893	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6869	33871	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6870	57955	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6871	57291	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6872	17879	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6873	16238	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6874	57817	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6875	16668	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6876	16240	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6877	350546	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6878	31014	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6879	295975	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6880	57392	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6881	28037	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6882	58376	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6883	35418	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6884	57390	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6885	57964	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6886	51340	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6887	22783	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6888	16769	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6889	57865	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6890	18095	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6891	57312	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6892	15824	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6893	17263	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6894	16235	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6895	35619	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6896	17771	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6897	28654	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6898	18005	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6899	17815	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6900	57351	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6901	15428	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6902	57494	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6903	61289	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6904	50774	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6905	246422	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6906	58017	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6907	15414	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6908	57292	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6909	57451	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6910	45698	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6911	17425	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6912	36999	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6913	58126	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6914	15901	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6915	35452	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6916	58310	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6917	47942	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6918	57340	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6919	16250	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6920	28387	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6921	15374	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6922	16194	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6923	58141	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6924	36159	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6925	16422	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6926	17612	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6927	18407	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6928	58673	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6929	37633	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6930	18327	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6931	15570	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6932	17579	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6933	57984	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6934	456216	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6935	17196	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6936	45863	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6937	27978	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6938	2288	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6939	929	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6940	16301	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6941	18097	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6942	27668	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6943	7542	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6944	17694	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6945	58454	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6946	18036	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6947	57925	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6948	27484	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6949	26174	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6950	1949	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6951	34310	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6952	57327	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6953	18332	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6954	28049	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6955	27555	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6956	15347	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6957	17750	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6958	23614	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6959	3110	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6960	28540	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6961	15958	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6962	31488	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6963	10983	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6964	32984	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6965	58589	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6966	18278	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6967	57457	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6968	58189	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6969	57391	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6970	57970	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6971	37637	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6972	57334	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6973	29744	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6974	28666	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6975	58677	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6976	57795	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6977	57876	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6978	16813	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6979	18259	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6980	17924	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6981	37643	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6982	17295	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6983	16852	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6984	17821	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6985	58414	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6986	18408	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6987	18359	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6988	1189	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6989	57836	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6990	16478	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6991	57940	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6992	58475	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6993	34665	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6994	16750	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6995	37636	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
6996	52324	Homo sapiens	NCBI:txid9606	null	null	null	null	DOI	10.1038/nbt.2488	null
