ID	COMPOUND_ID	CREATED_ON	DATATYPE_ID	DATATYPE	TEXT
881	41308	2011-03-24	41308	General	Benzophenone is widely used as a building block in organic synthesis, and as a photosensitizer and photo-initiator in UV-curing applications such as inks, imaging, and clear coatings in the printing industry. It also prevents UV light from damaging scents and colors in products such as perfumes and soaps, and can be added to plastic packaging as a UV blocker, so allowing manufacturers to package UV-sensitive products in clear glass or plastic. Substituted benzophenones such as oxybenzone and dioxybenzone are used in some sunscreens.
882	6497	2011-03-24	6497	General	Lipoxygenase interaction products: conjugated tetraenes formed from arachidonic acid by the action of two lipoxygenases.
883	6497	2011-03-24	6497	General	Abbreviated as "LX," they are short-lived, endogenously-produced nonclassic eicosanoids whose appearance in inflammation signals the resolution of inflammation.
884	15843	2011-03-24	15843	General	It is one of the essential fatty acids required by most mammals, and the counterpart to the saturated arachidic acid found in peanut oil.
885	15843	2011-03-24	15843	General	Released from membrane phospholipids upon cell stimulation, arachidonic acid is  converted by a 5-lipoxygenase to leukotrienes, which participate in host defense reactions and pathophysiological conditions such as immediate hypersensitivity and inflammation.
886	25029	2011-03-25	25029	General	Llipoxygenase products of arachidonic acid metabolism.
887	27869	2011-03-25	27869	General	An organic synthesis catalyst with mutagenic properties. A common phytotoxic aquatic contaminant, it is also a hepatocarcinogenic contaminant of the environmental pollutant trichloroethylene.
888	36201	2011-03-25	36201	General	Trioxilins are the hydrolysis products of hepoxilins.
889	15366	2011-03-25	15366	General	The active ingredient in vinegar and building block of natural fatty acids which, unlike them, does not occur in natural triglycerides. Reported to suppress accumulation of body fat and liver lipids in mice.
890	36203	2011-03-25	36203	General	The enzymatically formed derivative of hepoxilin A3.
891	36200	2011-03-29	36200	General	Nonclassic eicosanoid hormones derived from arachidonic acid and involved in inflammation.  --Wikipedia.
892	27814	2011-03-29	27814	General	A very unstable and elusive biochemical intermediate, it is a metabolite of LTB4.
893	30772	2011-03-29	30772	General	Butyric acid is formed in humans by bacterial fermentation of carbohydrates, which putatively suppresses colon cancer.
894	30813	2011-03-29	30813	General	Capric acid, together with  caproic (C6) and caprylic (C8) acids, constitutes 15% of goat milk fat (L. caper = goat). It has antimicrobial activity, and can be used in the production of iron oxide nanoparticles.
895	30776	2011-03-29	30776	General	Together with caprylic (C8) and capric (C10) acids, caproic acid constitutes 15% of goat milk fat (L. caper = goat).
896	28837	2011-03-29	28837	General	Caprylic acid, together with caproic (C6) and capric (C10) acids, constitutes 15% of goat milk fat (L. caper = goat). Also found naturally in coconuts and breast milk, it makes up 70% of the fatty acids in commercial medium chain triglycerides (MCT) and is used commercially to produce esters used in perfumery; in dye manufacture; and therapeutically as an antimicrobial agent in the livestock industry.
897	31009	2011-03-29	31009	General	Found in waxes such as beeswax, which accumulates in biological fluids and tissues in the peroxisome disorded X-linked adrenodystrophy (X-ALD), cerotic acid is linked to cardiovascular disease in children.
898	28125	2011-03-29	28125	General	The most abundant omega-3 fatty acid in the brain and retina, its deficiency is associated with cognitive decline. It is also known to reduce the incidence and severity of a number of diseases.
899	41131	2011-03-29	41131	General	Used in organic synthesis, and shown to have strong herbicidal properties.
900	28724	2011-03-29	28724	General	Used as starting material for the synthesis of wax esters, which have important industrial applications.
901	27997	2011-03-29	27997	General	Elaidic acid is a major trans-fat in hydrogenated vegetable oils. Also occurring in small amounts in caprine and bovine milk, it is known to have atherogenic effects.
902	28484	2011-03-29	28484	General	Found in many plants and essential oils, isovaleric acid is putatively associated with prolonged gestation in humans.
903	47381	2011-04-01	47381	General	A non-steroidal anti-inflammatory drug (NSAID), administered primarily as its sodium salt.
904	61776	2011-04-04	61776	General	Corresponds to the repeating unit of type 14 Streptococcus pneumoniae polysaccharide.
905	61780	2011-04-05	61780	General	Corresponds to the repeating unit of the type V polysaccharide of group B Streptococcus.
906	17761	2011-04-06	17761	General	Ceramides are a major component of cell membranes, where they can act as signalling molecules.
907	61790	2011-04-06	61790	General	Shown in http://www.ncbi.nlm.nih.gov/books/NBK1899/figure/ch40.f8/?report=objectonly.
908	15440	2011-04-06	15440	General	Squalene is the biochemical precursor to the whole family of steroids. Oxidation (via squalene monooxygenase) of one of the terminal double bonds of squalene yields 2,3-squalene oxide, which undergoes enzyme-catalyzed cyclization to afford lanosterol, which is then elaborated into cholesterol and other steroids (Wikipedia).
909	2790	2011-04-07	2790	General	Apramycin is a structurally unique antibiotic produced by a strain of Streptomyces tenebrarius, containing a bicyclic sugar moiety and a monosubstituted deoxystreptamine. An aminoglycoside antibiotic, it has bactericidal activity against many Gram-negative bacteria and is used in veterinary medicine, but is not approved for use in humans.
910	61854	2011-04-12	61854	General	The substituents on the cyclopropane ring are cis.
911	546808	2011-04-12	546808	General	The disaccharide structure of blood groups P(k) and P1.
912	3770	2011-04-12	3770	General	The trimethoprim-sulfamethoxazole combination, usually employed in the ratio 1:5 has broad-spectrum antibacterial activity against both gram-positive and gram-negative organisms. Although it was claimed to be more effective than either of its components individually, this has been disputed, and its use is frequently restricted to specific cases where its improved efficacy has been demonstrated. It is used in the treatment of a variety of bacterial infections, including those caused by by Listeria monocytogenes, Nocardia spp., and Stenotrophomonas maltophilia.
913	18132	2011-04-12	18132	General	An intermediate in the synthesis of phosphatidylcholine in tissues, it is frequently incorporated into the surface antigens of several pathogenic prokaryotes and eukaryotes.
914	31468	2011-04-13	31468	General	A cardiac glycoside found in the leaves of the foxglove, Digitalis lanata, deslanoside is used in the management of some cardiac arrhythmias and heart failure, although use of digoxin is usually preferred.
915	49519	2011-04-14	49519	General	Used as a fatty acid ligand model in X-ray crystallography.
916	30768	2011-04-14	30768	General	The smallest H(CH2)nCOOH acid that exhibits the properties of the other fatty acids. Found in dairy foods and, as an end-product of carbohydrate digestion, in the mammalian gastrointestinal tract. Used as an antifungal agent in food, it is also a major contributor to organic acidurias.
917	60562	2011-04-15	60562	General	Associates with the holoprotein cytochrome c.
918	41531	2011-04-18	41531	General	The hydrochloride salt of methyl L-cysteinate is used as a mucolytic for the treatment of respiratory disorders associated with productive coughs (i.e. coughs associated with the production of sputum).
919	9513	2011-04-19	9513	General	Originally introduced as a sedative and hypnotic for treatment of morning sickness in 1957, thalidomide was withdrawn from use in the early 1960s after it was shown to produce severe teratogenic effects. It was subsequently found that the (R)-enantiomer is effective against morning sickness, whereas the (S)-enantiomer is teratogenic. However, as the enantiomers can interconvert in vivo, administering only the (R)-enantomer would not prevent the teratogenic effect.
920	9513	2011-04-19	9513	General	Thalidomide is widely used in Brazil for the treatment of moderate to severe cases of erythema nodosum leprosum (ENL, a painful complication of leprosy).
921	61917	2011-04-19	61917	General	Racemic thalidomide was originally introduced as a sedative and hypnotic for treatment of morning sickness in 1957, but was withdrawn from use in the early 1960s after it was shown to produce severe teratogenic effects. It was subsequently found that the (R)-enantiomer is effective against morning sickness, whereas the (S)-enantiomer is teratogenic. However, as the enantiomers can interconvert in vivo, administering only the (R)-enantomer would not prevent the teratogenic effect.
922	61918	2011-04-19	61918	General	Racemic thalidomide was originally introduced as a sedative and hypnotic for treatment of morning sickness in 1957, but was withdrawn from use in the early 1960s after it was shown to produce severe teratogenic effects. It was subsequently found that the (R)-enantiomer is effective against morning sickness, whereas the (S)-enantiomer is teratogenic. However, as the enantiomers can interconvert in vivo, administering only the (R)-enantomer would not prevent the teratogenic effect.
923	41450	2011-04-21	41450	General	An alpha-amino acid found in blood coagulation proteins, plasma proteins, and proteins from calcified tissue.
